"प्रेरित मंत्र ब्रह्मसर धावा। चला भाजि बायस भय पावा॥
धरि निज रूप गयउ पितु पाहीं। राम बिमुख राखा तेहि नाहीं॥1॥","मंत्र से प्रेरित होकर वह ब्रह्मबाण दौड़ा। कौआ भयभीत होकर भाग चला। वह अपना असली रूप धरकर पिता इन्द्र के पास गया, पर श्री रामजी का विरोधी जानकर इन्द्र ने उसको नहीं रखा॥1॥","Winged  with  a spell, the  shaft  presided  over by Brahma sped forth and the crow in terror took to flight. Indras son now assumed his own form and approached his father. But the latter refused to give him shelter knowing him to be an enemy of Sri Ram.॥1॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"भा निरास उपजी मन त्रासा। जथा चक्र भय रिषि दुर्बासा॥
ब्रह्मधाम सिवपुर सब लोका। फिरा श्रमित ब्याकुल भय सोका॥2॥","तब वह निराश हो गया, उसके मन में भय उत्पन्न हो गया, जैसे दुर्वासा ऋषि को चक्र से भय हुआ था। वह ब्रह्मलोक, शिवलोक आदि समस्त लोकों में थका हुआ और भय-शोक से व्याकुल होकर भागता फिरा॥2॥","Having lost hope ( of  protection ) he felt as alarmed at heart as the sage Durvasa was afraid of the Lord's Discus. Weary and stricken with fear and grief, he traversed the abode of Brahma, the realm of Lord Shiv and all other regions.॥2॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"काहूँ बैठन कहा न ओही। राखि को सकइ राम कर द्रोही ॥
मातु मृत्यु पितु समन समाना। सुधा होइ बिष सुनु हरिजाना॥3॥","(पर रखना तो दूर रहा) किसी ने उसे बैठने तक के लिए नहीं कहा। श्री रामजी के द्रोही को कौन रख सकता है? (काकभुशुण्डिजी कहते हैं-) है गरुड़ ! सुनिए, उसके लिए माता मृत्यु के समान, पिता यमराज के समान और अमृत विष के समान हो जाता है॥3॥","But no one even asked him to sit down. Who can dare afford shelter to an enemy of Sri Ram? Listen, Garuda (mount of Sri Hari ), a mother becomes as terrible as death and a father assumes the role of Yama ( the god ofdeath), ambrosia turns into venom and॥3॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"मित्र करइ सत रिपु कै करनी। ता कहँ बिबुधनदी बैतरनी॥
सब जगु ताहि अनलहु ते ताता। जो रघुबीर बिमुख सुनु भ्राता॥4॥","मित्र सैकड़ों शत्रुओं की सी करनी करने लगता है। देवनदी गंगाजी उसके लिए वैतरणी (यमपुरी की नदी) हो जाती है। हे भाई! सुनिए, जो श्री रघुनाथजी के विमुख होता है, समस्त जगत उनके लिए अग्नि से भी अधिक गरम (जलाने वाला) हो जाता है॥4॥","a friend becomes as hostile as a hundred enemies, the celestial river ( Ganga ) is converted into the Vaitarani nay the whole world becomes hotter than fire to him who is inimical to Sri Ram.॥4॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"नारद देखा बिकल जयंता। लगि दया कोमल चित संता॥
पठवा तुरत राम पहिं ताही। कहेसि पुकारि प्रनत हित पाही॥5॥","नारदजी ने जयन्त को व्याकुल देखा तो उन्हें दया आ गई, क्योंकि संतों का चित्त बड़ा कोमल होता है। उन्होंने उसे (समझाकर) तुरंत श्री रामजी के पास भेज दिया। उसने (जाकर) पुकारकर कहा- हे शरणागत के हितकारी! मेरी रक्षा कीजिए॥5॥","The sage Narad saw Jayant (Indra's son) in distress and was moved 
with pity; for saints are always tender at heart. The sage sent him 
immediately to Sri Ram and he cried out, Save me, O friend of the 
suppliant!॥5॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"आतुर सभय गहेसि पद जाई। त्राहि त्राहि दयाल रघुराई॥
अतुलित बल अतुलित प्रभुताई। मैं मतिमंद जानि नहीं पाई॥6॥","आतुर और भयभीत जयन्त ने जाकर श्री रामजी के चरण पकड़ लिए (और कहा-) हे दयालु रघुनाथजी! रक्षा कीजिए, रक्षा कीजिए। आपके अतुलित बल और आपकी अतुलित प्रभुता (सामर्थ्य) को मैं मन्दबुद्धि जान नहीं पाया था॥6॥","Bewildered and terrified he went and clasped His feet 
and said, Mercy ! mercy ! O gracious Lord of Raghus. I could not 
perceive Your incomparable might and matchless glory, dull-witted as I 
am.॥6॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"निज कृत कर्म जनित फल पायउँ। अब प्रभु पाहि सरन तकि आयउँ॥
सुनि कृपाल अति आरत बानी। एकनयन करि तजा भवानी॥7॥",अपने कर्म से उत्पन्न हुआ फल मैंने पा लिया। अब हे प्रभु! मेरी रक्षा कीजिए। मैं आपकी शरण तक कर आया हूँ। (शिवजी कहते हैं-) हे पार्वती! कृपालु श्री रघुनाथजी ने उसकी अत्यंत आर्त्त (दुःख भरी) वाणी सुनकर उसे एक आँख का काना करके छोड़ दिया॥7॥,"I have reaped the fruit born by my own actions and have now sought 
refuge in You. Protect me, my Lord! When the all-merciful Lord heard 
his most piteous appeal, He let him go with the loss of one eye, O 
Parvati.॥7॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"कीन्ह मोह बस द्रोह जद्यपि तेहि कर बध उचित।
प्रभु छाड़ेउ करि छोह को कृपाल रघुबीर सम॥2॥","उसने मोहवश द्रोह किया था, इसलिए यद्यपि उसका वध ही उचित था, पर प्रभु ने कृपा करके उसे छोड़ दिया। श्री रामजी के समान कृपालु और कौन होगा?॥2॥","Even though in his infatuation Jayant had antagonized the Lord and therefore deserved death, the latter took compassion on him and let him go. Who is there so merciful as the Hero of Raghus line?॥2॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"रघुपति चित्रकूट बसि नाना। चरित किए श्रुति सुधा समाना॥
बहुरि राम अस मन अनुमाना। होइहि भीर सबहिं मोहि जाना॥1॥","चित्रकूट में बसकर श्री रघुनाथजी ने बहुत से चरित्र किए, जो कानों को अमृत के समान (प्रिय) हैं। फिर (कुछ समय पश्चात) श्री रामजी ने मन में ऐसा अनुमान किया कि मुझे सब लोग जान गए हैं, इससे (यहाँ) बड़ी भीड़ हो जाएगी॥1॥","Staying at Chitrakuta, the Lord of Raghus performed exploits of many kinds, which are sweet to the ear as nectar. Sri Ram then thought to Himself, People will throng here now that (everyone has come to know me.॥1॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,जलधेः पूर्णेन्दुमानन्ददं,,,,,,,,,,,,,,,,,,,,,,,,,
"श्री रामभूपप्रियम्‌॥1॥""","धर्म रूपी वृक्ष के मूल, विवेक रूपी समुद्र को आनंद देने वाले पूर्णचन्द्र, वैराग्य रूपी कमल के (विकसित करने वाले) सूर्य, पाप रूपी घोर अंधकार को निश्चय ही मिटाने वाले, तीनों तापों को हरने वाले, मोह रूपी बादलों के समूह को छिन्न-भिन्न करने की विधि (क्रिया) में आकाश से उत्पन्न पवन स्वरूप, ब्रह्माजी के वंशज (आत्मज) तथा कलंकनाशक, महाराज श्री रामचन्द्रजी के प्रिय श्री शंकरजी की मैं वंदना करता हूँ॥1॥","I reverence Bhagavan Shankara, the progeny of Brahma, the very root of the tree of piety, the beloved, devotee of King Sri Ram, the full moon that brings joy to the ocean of wisdom, the sun that opens the lotus of dispassion, the wind that disperses the clouds of ignorance, who dispels the thick darkness of sin and eradicates the threefold agony and who wipes off obloquy.॥1॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"सान्द्रानन्दपयोदसौभगतनुं 
पीताम्बरं सुंदरं
पाणौ बाणशरासनं 
कटिलसत्तूणीरभारं वरम्‌।
राजीवायतलोचनं धृत-
जटाजूटेन संशोभितं
सीतालक्ष्मणसंयुतं 
पथिगतं रामाभिरामं भजे॥2॥","जिनका शरीर जलयुक्त मेघों के समान सुंदर (श्यामवर्ण) एवं आनंदघन है, जो सुंदर (वल्कल का) पीत वस्त्र धारण किए हैं, जिनके हाथों में बाण और धनुष हैं, कमर उत्तम तरकस के भार से सुशोभित है, कमल के समान विशाल नेत्र हैं और मस्तक पर जटाजूट धारण किए हैं, उन अत्यन्त शोभायमान श्री सीताजी और लक्ष्मणजी सहित मार्ग में चलते हुए आनंद देने वाले श्री रामचन्द्रजी को मैं भजता हूँ॥2॥","I worship Sri Ram, the delighter of all, whose graceful form is an embodiment of joy and is dark as a rainy cloud, who is clad in a charming yellow bark and carries in His hands a bow and an arrow who has a beautiful, shining and well-equipped quiver fastened to His waist and has a pair of large lotus eyes, who is adorned with a tuft of matted locks on His head and who is seen journeying with Sita and Lakshman.॥2॥",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"उमा राम गुन गूढ़ 
पंडित मुनि पावहिं बिरति।
पावहिं मोह बिमूढ़ जे 
हरि बिमुख न धर्म रति॥","हे पार्वती! श्री रामजी के गुण गूढ़ हैं, पण्डित और मुनि उन्हें समझकर वैराग्य प्राप्त करते हैं, परन्तु जो भगवान से विमुख हैं और जिनका धर्म में प्रेम नहीं है, वे महामूढ़ (उन्हें सुनकर) मोह को प्राप्त होते हैं।","Sri Ram's virtues, Uma (Parvati ), are mysterious. The sages as well as learned men develop dispassion (when they appreciate them ); while the deluded fools who are hostile to Sri Hari and have no love for piety get bewildered to hear of them.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"पुर नर भरत प्रीति मैं गाई। 
मति अनुरूप अनूप सुहाई॥
अब प्रभु चरित 
सुनहु अति पावन। 
करत जे बन सुर 
नर मुनि भावन॥1॥","पुरवासियों के और भरतजी के अनुपम और सुंदर प्रेम का मैंने अपनी बुद्धि के अनुसार गान किया। अब देवता, मनुष्य और मुनियों के मन को भाने वाले प्रभु श्री रामचन्द्रजी के वे अत्यन्त पवित्र चरित्र सुनो, जिन्हें वे वन में कर रहे हैं॥1॥","I have  portrayed  to  the best of my ability the incomparable and charming affection ( for Sri Ram ) of the citizens (of Ayodhya ) as well as of Bharat. Now hear of the all-holy exploits of the Lord, that He wrought in the forest to the delight of gods, men and sages.॥1॥",,,,,,,,,,रघुपति पद पंकरुह ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"संबाद ॥43 ख॥""","मैं
अब श्री रघुनाथजी के चरण कमलों
को हृदय में धारण कर और उनका
प्रसाद पाकर दोनों श्रेष्ठ
मुनियों के मिलन का सुंदर
संवाद वर्णन करता हूँ॥43
(ख)॥","Installing in my heart the lotus feet of the Lord of Raghus and thus securing His grace, I now proceed to relate the charming story of the meeting of the two great sages (Yajnavalkya and Bharadvaja).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"भरद्वाज
मुनि बसहिं प्रयागा। 
तिन्हहि
राम पद अति अनुरागा॥
तापस
सम दम दया निधाना। 
परमारथ पथ
परम सुजाना॥1॥","भरद्वाज
मुनि प्रयाग में बसते हैं,
उनका श्री रामजी
के चरणों में अत्यंत प्रेम
है। वे तपस्वी, निगृहीत
चित्त, जितेन्द्रिय,
दया के निधान
और परमार्थ के मार्ग में बड़े
ही चतुर हैं॥1॥","The sage Bharadvaja lives in Prayaga; he is extremely devoted  to the feet of Sri Rama. A great ascetic and an embodiment of self-restraint, composure of mind and compassion, he is highly advanced on the spiritual path.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"माघ
मकरगत रबि जब होई। 
तीरथपतिहिं
आव सब कोई॥
देव
दनुज किंनर नर श्रेनीं। 
सादर
मज्जहिं सकल त्रिबेनीं॥2॥","माघ
में जब सूर्य मकर राशि पर जाते
हैं, तब
सब लोग तीर्थराज प्रयाग को
आते हैं। देवता, दैत्य,
किन्नर और
मनुष्यों के समूह सब आदरपूर्वक
त्रिवेणी में स्नान करते
हैं॥।2॥","In the month of Magha, when the sun enters the sign of Capricorn, 
everyone visits the chief of holy places, Prayaga. Troops of gods and 
demons, Kinnaras (demigods) and men, all devoutly bathe in the triple 
stream of the Ganga, Yamuna and Sarasvati.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"पूजहिं
माधव पद जलजाता। 
परसि अखय बटु
हरषहिं गाता॥
भरद्वाज
आश्रम अति पावन। 
परम रम्य
मुनिबर मन भावन॥3॥","श्री
वेणीमाधवजी के चरणकमलों को
पूजते हैं और अक्षयवट का स्पर्श
कर उनके शरीर पुलकित होते हैं।
भरद्वाजजी का आश्रम बहुत ही
पवित्र, परम
रमणीय और श्रेष्ठ मुनियों के
मन को भाने वाला है॥3॥","They worship the lotus feet of God Bindumadhava (the presiding deity of Prayaga); and the touch of the immortal banyan tree sends a thrill into their limbs. The hermitage of Bharadvaja is a most sacred spot, exceedingly charming and attractive even to great hermits and the haunt of sages and seers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"तहाँ
होइ मुनि रिषय समाजा। 
जाहिं
जे मज्जन तीरथराजा॥
मज्जहिं
प्रात समेत उछाहा। 
कहहिं परसपर
हरि गुन गाहा॥4॥","तीर्थराज
प्रयाग में जो स्नान करने जाते
हैं, उन
ऋषि-मुनियों
का समाज वहाँ (भरद्वाज
के आश्रम में) जुटता
है। प्रातःकाल सब उत्साहपूर्वक
स्नान करते हैं और फिर परस्पर
भगवान्‌ के गुणों की कथाएँ
कहते हैं॥4॥","who go to bathe at that holiest of holy places. At daybreak they all 
perform their ablutions with religious fervour and then converse 
together on the virtues of Sri Hari.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ब्रह्म
निरूपन धरम बिधि 
बरनहिं तत्त्व
बिभाग।
ककहिं
भगति भगवंत कै 
संजुत ग्यान
बिराग॥44॥","ब्रह्म
का निरूपण, धर्म
का विधान और तत्त्वों के विभाग
का वर्णन करते हैं तथा ज्ञान-वैराग्य
से युक्त भगवान्‌ की भक्ति
का कथन करते हैं॥44॥","They discuss the nature of Brahma (the Supreme Eternal), the precepts of religion and  the  classification  of  fundamental  entities  and  expatiate  on  Devotion  to  the  Lord coupled with spiritual enlightenment and dispassion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"एहि
प्रकार भरि माघ नहाहीं। 
पुनि
सब निज निज आश्रम जाहीं॥
प्रति
संबत अति होइ अनंदा। 
मकर मज्जि
गवनहिं मुनिबृंदा॥1॥","इसी
प्रकार माघ के महीनेभर स्नान
करते हैं और फिर सब अपने-अपने
आश्रमों को चले जाते हैं। हर
साल वहाँ इसी तरह बड़ा आनंद
होता है। मकर में स्नान करके
मुनिगण चले जाते हैं॥1॥",In this way they bathe for the whole month of Magha and then return each to his hermitage. There is a great rejoicing every year and having performed their ablutions while the sun stays in Capricorn the hosts of sages disperse.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"एक
बार भरि मकर नहाए। 
सब मुनीस
आश्रमन्ह सिधाए॥
जागबलिक
मुनि परम बिबेकी। 
भरद्वाज
राखे पद टेकी॥2॥","एक
बार पूरे मकरभर स्नान करके
सब मुनीश्वर अपने-अपने
आश्रमों को लौट गए। परम ज्ञानी
याज्ञवल्क्य मुनि को चरण
पकड़कर भरद्वाजजी ने रख लिया॥2॥","Having bathed on one occasion for the whole period of the sun's stay in Capricorn when all the great sages had left for their hermitages, Bharadvaja clasped by the feet and detained the supremely wise saint Yajnavalkya.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"सादर
चरन सरोज पखारे। 
अति पुनीत
आसन बैठारे॥
करि
पूजा मुनि सुजसु बखानी। 
बोले
अति पुनीत मृदु बानी॥3॥","आदरपूर्वक
उनके चरण कमल धोए और बड़े ही
पवित्र आसन पर उन्हें बैठाया।
पूजा करके मुनि याज्ञवल्क्यजी
के सुयश का वर्णन किया और फिर
अत्यंत पवित्र और कोमल वाणी
से बोले-॥3॥","He reverently washed the latter's lotus feet and installed him on a most sacred seat. And extolling his fair renown with religious ceremony, Bharadvaja spoke in mild and reverential tones,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"नाथ
एक संसउ बड़ मोरें। 
करगत
बेदतत्त्व सबु तोरें॥
कहत
सो मोहि लागत भय लाजा। 
जौं न
कहउँ बड़ होइ अकाजा॥4॥","हे
नाथ! मेरे
मन में एक बड़ा संदेह है,
वेदों का तत्त्व
सब आपकी मुट्ठी में है (अर्थात्‌
आप ही वेद का तत्त्व जानने
वाले होने के कारण मेरा संदेह
निवारण कर सकते हैं) पर
उस संदेह को कहते मुझे भय और
लाज आती है (भय
इसलिए कि कहीं आप यह न समझें
कि मेरी परीक्षा ले रहा है,
लाज इसलिए कि
इतनी आयु बीत गई, अब
तक ज्ञान न हुआ) और
यदि नहीं कहता तो बड़ी हानि
होती है (क्योंकि
अज्ञानी बना रहता हूँ)॥4॥","A grave doubt haunts my mind, holy sir ! and the whole mystery of the Vedas stands revealed to you. I am afraid and ashamed to utter the doubt; and I lose a great opportunity if I keep it back.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"संत
कहहिं असि नीति प्रभु 
श्रुति
पुरान मुनि गाव।
होइ
न बिमल बिबेक उर 
गुर सन किएँ
दुराव॥45॥","हे
प्रभो! संत
लोग ऐसी नीति कहते हैं और वेद,
पुराण तथा मुनिजन
भी यही बतलाते हैं कि गुरु के
साथ छिपाव करने से हृदय में
निर्मल ज्ञान नहीं होता॥45॥","The saints lay down the rule, and the Vedas as well as the Puranas and sages too  loudly  proclaim,  that pure  wisdom  cannot  dawn  in  the  heart,  should  one  keep anything concealed from ones spiritual preceptor.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"अस
बिचारि प्रगटउँ निज मोहू।

हरहु नाथ करि जन पर छोहू॥
राम
नाम कर अमित प्रभावा। 
संत
पुरान उपनिषद गावा॥1॥","यही
सोचकर मैं अपना अज्ञान प्रकट
करता हूँ। हे नाथ! सेवक
पर कृपा करके इस अज्ञान का नाश
कीजिए। संतों, पुराणों
और उपनिषदों ने राम नाम के
असीम प्रभाव का गान किया है॥1॥","Remembering this I disclose my folly; dispel it, taking pity on this servant, my lord! The saints as well as the Puranas and the Upanishads too declare that the potency of the name Rama is unlimited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"संतत
जपत संभु अबिनासी। सिव भगवान
ग्यान गुन रासी॥
आकर
चारि जीव जग अहहीं। कासीं मरत
परम पद लहहीं॥2॥","कल्याण
स्वरूप, ज्ञान
और गुणों की राशि, अविनाशी
भगवान्‌ शम्भु निरंतर राम
नाम का जप करते रहते हैं। संसार
में चार जाति के जीव हैं,
काशी में मरने
से सभी परम पद को प्राप्त करते
हैं॥2॥","The immortal Lord Shiva, who is the fountain of joy and a storehouse of wisdom and goodness, incessantly repeats It.There are four broad divisions of living beings in the world; such of them as die in the holy city of Kashi (Varanasi) attain to the highest state.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"सोपि
राम महिमा मुनिराया। सिव
उपदेसु करत करि दाया॥
रामु
कवन प्रभु पूछउँ तोही। कहिअ
बुझाइ कृपानिधि मोही॥3॥","हे
मुनिराज! वह
भी राम (नाम)
की ही महिमा
है, क्योंकि
शिवजी महाराज दया करके (काशी
में मरने वाले जीव को)
राम नाम का ही
उपदेश करते हैं (इसी
से उनको परम पद मिलता है)।
हे प्रभो! मैं
आपसे पूछता हूँ कि वे राम कौन
हैं? हे
कृपानिधान! मुझे
समझाकर कहिए॥3॥","This too marks the glory of Sri Rama's Name, O chief of sages; for it is this very Name that Lord Shiva mercifully imparts to the dying soul in Kashi. I ask you, my lord, who that Rama is; pray explain to me, O storehouse of compassion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"एक
राम अवधेस कुमारा। तिन्ह कर
चरित बिदित संसारा॥
नारि
बिरहँ दुखु लहेउ अपारा। भयउ
रोषु रन रावनु मारा॥4॥","एक
राम तो अवध नरेश दशरथजी के
कुमार हैं, उनका
चरित्र सारा संसार जानता है।
उन्होंने स्त्री के विरह में
अपार दुःख उठाया और क्रोध आने
पर युद्ध में रावण को मार
डाला॥4॥","One such Rama is the prince of Ayodhya whose exploits are known 
throughout the world. Infinite was his sorrow due to the loss of his 
wife; and flying into a rage he slew Ravana in battle.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"प्रभु
सोइ राम कि अपर कोउ जाहि जपत
त्रिपुरारि।
सत्यधाम
सर्बग्य तुम्ह कहहु बिबेकु
बिचारि॥46॥","हे
प्रभो! वही
राम हैं या और कोई दूसरे हैं,
जिनको शिवजी
जपते हैं? आप
सत्य के धाम हैं और सब कुछ जानते
हैं, ज्ञान
विचार कर कहिए॥46॥","Is it this very, Rama, my lord, or some one else whose name the  Slayer of the demon Tripura, Shiva, ever repeats? You are an embodiment of truth and omniscient; so ponder well and give me your considered reply.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"जैसें
मिटै मोर भ्रम भारी। कहहु सो
कथा नाथ बिस्तारी॥
जागबलिक
बोले मुसुकाई। तुम्हहि बिदित
रघुपति प्रभुताई॥1॥","हे
नाथ! जिस
प्रकार से मेरा यह भारी भ्रम
मिट जाए, आप
वही कथा विस्तारपूर्वक कहिए।
इस पर याज्ञवल्क्यजी मुस्कुराकर
बोले, श्री
रघुनाथजी की प्रभुता को तुम
जानते हो॥1॥","Tell me in detail, my master, the story whereby my overwhelming perplexity may be overcome. Yajnavalkya smilingly said, ""The glory of the Lord of Raghus is already known to you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"रामभगत
तुम्ह मन क्रम बानी। चतुराई
तुम्हारि मैं जानी॥
चाहहु
सुनै राम गुन गूढ़ा कीन्हिहु
प्रस्न मनहुँ अति मूढ़ा॥2॥","तुम
मन, वचन
और कर्म से श्री रामजी के भक्त
हो। तुम्हारी चतुराई को मैं
जान गया। तुम श्री रामजी के
रहस्यमय गुणों को सुनना चाहते
हो, इसी
से तुमने ऐसा प्रश्न किया है
मानो बड़े ही मूढ़ हो॥2॥","You are a devotee of Rama in thought, word and deed; I have come to know your ingenuity. You wish to hear an account of the hidden virtues of Rama; that is why you have questioned me as if you were quite ignorant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"तात
सुनहु सादर मनु लाई। कहउँ राम
कै कथा सुहाई॥
महामोहु
महिषेसु बिसाला। रामकथा कालिका
कराला॥3॥","हे
तात! तुम
आदरपूर्वक मन लगाकर सुनो,
मैं श्री रामजी
की सुंदर कथा कहता हूँ। बड़ा
भारी अज्ञान विशाल महिषासुर
है और श्री रामजी की कथा (उसे
नष्ट कर देने वाली) भयंकर
कालीजी हैं॥3॥","Listen, then, with devout attention, my child, while I narrate the beautiful story of Rama. Appalling ignorance is the gigantic demon Mahishasura (so-called because he was endowed with the form of a buffalo); while the narrative of Rama is the dread Kalika (who made short work of the demon).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"रामकथा
ससि किरन समाना। संत चकोर
करहिं जेहि पाना॥
ऐसेइ
संसय कीन्ह भवानी। महादेव तब
कहा बखानी॥4॥","श्री
रामजी की कथा चंद्रमा की किरणों
के समान है, जिसे
संत रूपी चकोर सदा पान करते
हैं। ऐसा ही संदेह पार्वतीजी
ने किया था, तब
महादेवजी ने विस्तार से उसका
उत्तर दिया था॥4॥","The story of Rama is like the moonbeams that are drunk in by Chakora bird in the form of saints. A similar doubt was expressed by no less a personage than Bhavani (Goddess Parvati), and the great God Shiva then expounded the matter in detail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"कहउँ
सो मति अनुहारि अब उमा संभु
संबाद।
भयउ
समय जेहि हेतु जेहि सुनु मुनि
मिटिहि बिषाद॥47॥","अब
मैं अपनी बुद्धि के अनुसार
वही उमा और शिवजी का संवाद
कहता हूँ। वह जिस समय और जिस
हेतु से हुआ, उसे
हे मुनि! तुम
सुनो, तुम्हारा
विषाद मिट जाएगा॥47॥","I shall repeat now to the best of my lights the dialogue between Uma (Goddess Parvati) and Shambhu  (Lord  Shiva). Hear, O sage, the time and the occasion of this dialogue; your gloom will be lifted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,सुधारिहि सो सब भाँती। जासु
"लोकहुँ
बेद सुसाहिब रीती। बिनय सुनत
पहिचानत प्रीती॥
गनी
गरीब ग्राम नर नागर। पंडित
मूढ़ मलीन उजागर॥3॥","लोक
और वेद में भी अच्छे स्वामी
की यही रीति प्रसिद्ध है कि
वह विनय सुनते ही प्रेम को
पहचान लेता है। अमीर-गरीब,
गँवार-नगर
निवासी, पण्डित-मूर्ख,
बदनाम-यशस्वी॥3॥","In the world as well as in the Vedas we observe the following characteristic in a good master, viz., that he comes to recognize one?s devotion to him as soon as he hears one's prayer. Rich or poor, rustic or urban, learned or unlettered, of good repute or bad,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"सुकबि
कुकबि निज मति अनुहारी। नृपहि
सराहत सब नर नारी॥
साधु
सुजान सुसील नृपाला। ईस अंस
भव परम कृपाला॥4॥","सुकवि-कुकवि,
सभी नर-नारी
अपनी-अपनी
बुद्धि के अनुसार राजा की
सराहना करते हैं और साधु,
बुद्धिमान,
सुशील,
ईश्वर के अंश
से उत्पन्न कृपालु राजा-॥4॥","a good poet or a bad one, all men and women extol the king according to his or her light. And the pious, sensible, amiable and supremely compassionate ruler, who takes his descent from a ray of God,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
