data_id,book_id,chapter,verse,sanskrit,english
43017013,43,17,13,\u0915\u093f\u0928\u094d\u0924\u094d\u0935\u0927\u0941\u0928\u093e \u0924\u0935 \u0938\u0928\u094d\u0928\u093f\u0927\u093f\u0902 \u0917\u091a\u094d\u091b\u093e\u092e\u093f \u092e\u092f\u093e \u092f\u0925\u093e \u0924\u0947\u0937\u093e\u0902 \u0938\u092e\u094d\u092a\u0942\u0930\u094d\u0923\u093e\u0928\u0928\u094d\u0926\u094b \u092d\u0935\u0924\u093f \u0924\u0926\u0930\u094d\u0925\u092e\u0939\u0902 \u091c\u0917\u0924\u093f \u0924\u093f\u0937\u094d\u0920\u0928\u094d \u090f\u0924\u093e\u0903 \u0915\u0925\u093e \u0905\u0915\u0925\u092f\u092e\u094d\u0964,"And now come I to thee; and these things I speak in the world, that they might have my joy fulfilled in themselves."
43017014,43,17,14,\u0924\u0935\u094b\u092a\u0926\u0947\u0936\u0902 \u0924\u0947\u092d\u094d\u092f\u094b\u093d\u0926\u0926\u093e\u0902 \u091c\u0917\u0924\u093e \u0938\u0939 \u092f\u0925\u093e \u092e\u092e \u0938\u092e\u094d\u092c\u0928\u094d\u0927\u094b \u0928\u093e\u0938\u094d\u0924\u093f \u0924\u0925\u093e \u091c\u091c\u0924\u093e \u0938\u0939 \u0924\u0947\u0937\u093e\u092e\u092a\u093f \u0938\u092e\u094d\u092c\u0928\u094d\u0927\u093e\u092d\u093e\u0935\u093e\u091c\u094d \u091c\u0917\u0924\u094b \u0932\u094b\u0915\u093e\u0938\u094d\u0924\u093e\u0928\u094d \u090b\u0924\u0940\u092f\u0928\u094d\u0924\u0947\u0964,"I have given them thy word; and the world hath hated them, because they are not of the world, even as I am not of the world."
43017015,43,17,15,\u0924\u094d\u0935\u0902 \u091c\u0917\u0924\u0938\u094d\u0924\u093e\u0928\u094d \u0917\u0943\u0939\u093e\u0923\u0947\u0924\u093f \u0928 \u092a\u094d\u0930\u093e\u0930\u094d\u0925\u092f\u0947 \u0915\u093f\u0928\u094d\u0924\u094d\u0935\u0936\u0941\u092d\u093e\u0926\u094d \u0930\u0915\u094d\u0937\u0947\u0924\u093f \u092a\u094d\u0930\u093e\u0930\u094d\u0925\u092f\u0947\u0939\u092e\u094d\u0964,"I pray not that thou shouldest take them out of the world, but that thou shouldest keep them from the evil."
43017016,43,17,16,\u0905\u0939\u0902 \u092f\u0925\u093e \u091c\u0917\u0924\u094d\u0938\u092e\u094d\u092c\u0928\u094d\u0927\u0940\u092f\u094b \u0928 \u092d\u0935\u093e\u092e\u093f \u0924\u0925\u093e \u0924\u0947\u092a\u093f \u091c\u0917\u0924\u094d\u0938\u092e\u094d\u092c\u0928\u094d\u0927\u0940\u092f\u093e \u0928 \u092d\u0935\u0928\u094d\u0924\u093f\u0964,"They are not of the world, even as I am not of the world."
43017017,43,17,17,\u0924\u0935 \u0938\u0924\u094d\u092f\u0915\u0925\u092f\u093e \u0924\u093e\u0928\u094d \u092a\u0935\u093f\u0924\u094d\u0930\u0940\u0915\u0941\u0930\u0941 \u0924\u0935 \u0935\u093e\u0915\u094d\u092f\u092e\u0947\u0935 \u0938\u0924\u094d\u092f\u0902\u0964,Sanctify them through thy truth: thy word is truth.
43017018,43,17,18,\u0924\u094d\u0935\u0902 \u092f\u0925\u093e \u092e\u093e\u0902 \u091c\u0917\u0924\u093f \u092a\u094d\u0930\u0948\u0930\u092f\u0938\u094d\u0924\u0925\u093e\u0939\u092e\u092a\u093f \u0924\u093e\u0928\u094d \u091c\u0917\u0924\u093f \u092a\u094d\u0930\u0948\u0930\u092f\u0902\u0964,"As thou hast sent me into the world, even so have I also sent them into the world."
43017019,43,17,19,\u0924\u0947\u0937\u093e\u0902 \u0939\u093f\u0924\u093e\u0930\u094d\u0925\u0902 \u092f\u0925\u093e\u0939\u0902 \u0938\u094d\u0935\u0902 \u092a\u0935\u093f\u0924\u094d\u0930\u0940\u0915\u0930\u094b\u092e\u093f \u0924\u0925\u093e \u0938\u0924\u094d\u092f\u0915\u0925\u092f\u093e \u0924\u0947\u092a\u093f \u092a\u0935\u093f\u0924\u094d\u0930\u0940\u092d\u0935\u0928\u094d\u0924\u0941\u0964,"And for their sakes I sanctify myself, that they also might be sanctified through the truth."
43017020,43,17,20,\u0915\u0947\u0935\u0932\u0902 \u090f\u0924\u0947\u0937\u093e\u092e\u0930\u094d\u0925\u0947 \u092a\u094d\u0930\u093e\u0930\u094d\u0925\u092f\u0947\u093d\u0939\u092e\u094d \u0907\u0924\u093f \u0928 \u0915\u093f\u0928\u094d\u0924\u094d\u0935\u0947\u0924\u0947\u0937\u093e\u092e\u0941\u092a\u0926\u0947\u0936\u0947\u0928 \u092f\u0947 \u091c\u0928\u093e \u092e\u092f\u093f \u0935\u093f\u0936\u094d\u0935\u0938\u093f\u0937\u094d\u092f\u0928\u094d\u0924\u093f \u0924\u0947\u0937\u093e\u092e\u092a\u094d\u092f\u0930\u094d\u0925\u0947 \u092a\u094d\u0930\u093e\u0930\u094d\u0925\u0947\u092f\u0947\u093d\u0939\u092e\u094d\u0964,"Neither pray I for these alone, but for them also which shall believe on me through their word;"
43017021,43,17,21,\u0939\u0947 \u092a\u093f\u0924\u0938\u094d\u0924\u0947\u0937\u093e\u0902 \u0938\u0930\u094d\u0935\u094d\u0935\u0947\u0937\u093e\u092e\u094d \u090f\u0915\u0924\u094d\u0935\u0902 \u092d\u0935\u0924\u0941 \u0924\u0935 \u092f\u0925\u093e \u092e\u092f\u093f \u092e\u092e \u091a \u092f\u0925\u093e \u0924\u094d\u0935\u092f\u094d\u092f\u0947\u0915\u0924\u094d\u0935\u0902 \u0924\u0925\u093e \u0924\u0947\u0937\u093e\u092e\u092a\u094d\u092f\u093e\u0935\u092f\u094b\u0930\u0947\u0915\u0924\u094d\u0935\u0902 \u092d\u0935\u0924\u0941 \u0924\u0947\u0928 \u0924\u094d\u0935\u0902 \u092e\u093e\u0902 \u092a\u094d\u0930\u0947\u0930\u093f\u0924\u0935\u093e\u0928\u094d \u0907\u0924\u093f \u091c\u0917\u0924\u094b \u0932\u094b\u0915\u093e\u0903 \u092a\u094d\u0930\u0924\u093f\u092f\u0928\u094d\u0924\u0941\u0964,"That they all may be one; as thou, Father, art in me, and I in thee, that they also may be one in us: that the world may believe that thou hast sent me."
43017022,43,17,22,"\u092f\u0925\u093e\u0935\u092f\u094b\u0930\u0947\u0915\u0924\u094d\u0935\u0902 \u0924\u0925\u093e \u0924\u0947\u0937\u093e\u092e\u092a\u094d\u092f\u0947\u0915\u0924\u094d\u0935\u0902 \u092d\u0935\u0924\u0941 \u0924\u0947\u0937\u094d\u0935\u0939\u0902 \u092e\u092f\u093f \u091a \u0924\u094d\u0935\u092e\u094d \u0907\u0924\u094d\u0925\u0902 \u0924\u0947\u0937\u093e\u0902 \u0938\u092e\u094d\u092a\u0942\u0930\u094d\u0923\u092e\u0947\u0915\u0924\u094d\u0935\u0902 \u092d\u0935\u0924\u0941, \u0924\u094d\u0935\u0902 \u092a\u094d\u0930\u0947\u0930\u093f\u0924\u0935\u093e\u0928\u094d \u0924\u094d\u0935\u0902 \u092e\u092f\u093f \u092f\u0925\u093e \u092a\u094d\u0930\u0940\u092f\u0938\u0947 \u091a \u0924\u0925\u093e \u0924\u0947\u0937\u094d\u0935\u092a\u093f \u092a\u094d\u0930\u0940\u0924\u0935\u093e\u0928\u094d \u090f\u0924\u0926\u094d\u092f\u0925\u093e \u091c\u0917\u0924\u094b \u0932\u094b\u0915\u093e \u091c\u093e\u0928\u0928\u094d\u0924\u093f","And the glory which thou gavest me I have given them; that they may be one, even as we are one:"
43017023,43,17,23,\u0924\u0926\u0930\u094d\u0925\u0902 \u0924\u094d\u0935\u0902 \u092f\u0902 \u092e\u0939\u093f\u092e\u093e\u0928\u0902 \u092e\u0939\u094d\u092f\u092e\u094d \u0905\u0926\u0926\u093e\u0938\u094d\u0924\u0902 \u092e\u0939\u093f\u092e\u093e\u0928\u092e\u094d \u0905\u0939\u092e\u092a\u093f \u0924\u0947\u092d\u094d\u092f\u094b \u0926\u0924\u094d\u0924\u0935\u093e\u0928\u094d\u0964,"I in them, and thou in me, that they may be made perfect in one; and that the world may know that thou hast sent me, and hast loved them, as thou hast loved me."
43017024,43,17,24,\u0939\u0947 \u092a\u093f\u0924 \u0930\u094d\u091c\u0917\u0924\u094b \u0928\u093f\u0930\u094d\u092e\u094d\u092e\u093e\u0923\u093e\u0924\u094d \u092a\u0942\u0930\u094d\u0935\u094d\u0935\u0902 \u092e\u092f\u093f \u0938\u094d\u0928\u0947\u0939\u0902 \u0915\u0943\u0924\u094d\u0935\u093e \u092f\u0902 \u092e\u0939\u093f\u092e\u093e\u0928\u0902 \u0926\u0924\u094d\u0924\u0935\u093e\u0928\u094d \u092e\u092e \u0924\u0902 \u092e\u0939\u093f\u092e\u093e\u0928\u0902 \u092f\u0925\u093e \u0924\u0947 \u092a\u0936\u094d\u092f\u0928\u094d\u0924\u093f \u0924\u0926\u0930\u094d\u0925\u0902 \u092f\u093e\u0932\u094d\u0932\u094b\u0915\u093e\u0928\u094d \u092e\u0939\u094d\u092f\u0902 \u0926\u0924\u094d\u0924\u0935\u093e\u0928\u094d \u0905\u0939\u0902 \u092f\u0924\u094d\u0930 \u0924\u093f\u0937\u094d\u0920\u093e\u092e\u093f \u0924\u0947\u092a\u093f \u092f\u0925\u093e \u0924\u0924\u094d\u0930 \u0924\u093f\u0937\u094d\u0920\u0928\u094d\u0924\u093f \u092e\u092e\u0948\u0937\u093e \u0935\u093e\u091e\u094d\u091b\u093e\u0964,"Father, I will that they also, whom thou hast given me, be with me where I am; that they may behold my glory, which thou hast given me: for thou lovedst me before the foundation of the world."
43017025,43,17,25,\u0939\u0947 \u092f\u0925\u093e\u0930\u094d\u0925\u093f\u0915 \u092a\u093f\u0924 \u0930\u094d\u091c\u0917\u0924\u094b \u0932\u094b\u0915\u0948\u0938\u094d\u0924\u094d\u0935\u092f\u094d\u092f\u091c\u094d\u091e\u093e\u0924\u0947\u092a\u093f \u0924\u094d\u0935\u093e\u092e\u0939\u0902 \u091c\u093e\u0928\u0947 \u0924\u094d\u0935\u0902 \u092e\u093e\u0902 \u092a\u094d\u0930\u0947\u0930\u093f\u0924\u0935\u093e\u0928\u094d \u0907\u0924\u0940\u092e\u0947 \u0936\u093f\u0937\u094d\u092f\u093e \u091c\u093e\u0928\u0928\u094d\u0924\u093f\u0964,"O righteous Father, the world hath not known thee: but I have known thee, and these have known that thou hast sent me."
43017026,43,17,26,\u092f\u0925\u093e\u0939\u0902 \u0924\u0947\u0937\u0941 \u0924\u093f\u0937\u094d\u0920\u093e\u092e\u093f \u0924\u0925\u093e \u092e\u092f\u093f \u092f\u0947\u0928 \u092a\u094d\u0930\u0947\u092e\u094d\u0928\u093e \u092a\u094d\u0930\u0947\u092e\u093e\u0915\u0930\u094b\u0938\u094d\u0924\u0924\u094d \u0924\u0947\u0937\u0941 \u0924\u093f\u0937\u094d\u0920\u0924\u093f \u0924\u0926\u0930\u094d\u0925\u0902 \u0924\u0935 \u0928\u093e\u092e\u093e\u0939\u0902 \u0924\u093e\u0928\u094d \u091c\u094d\u091e\u093e\u092a\u093f\u0924\u0935\u093e\u0928\u094d \u092a\u0941\u0928\u0930\u092a\u093f \u091c\u094d\u091e\u093e\u092a\u092f\u093f\u0937\u094d\u092f\u093e\u092e\u093f\u0964,"And I have declared unto them thy name, and will declare it: that the love wherewith thou hast loved me may be in them, and I in them."
43018001,43,18,1,\u0924\u093e\u0903 \u0915\u0925\u093e\u0903 \u0915\u0925\u092f\u093f\u0924\u094d\u0935\u093e \u092f\u0940\u0936\u0941\u0903 \u0936\u093f\u0937\u094d\u092f\u093e\u0928\u093e\u0926\u093e\u092f \u0915\u093f\u0926\u094d\u0930\u094b\u0928\u094d\u0928\u093e\u092e\u0915\u0902 \u0938\u094d\u0930\u094b\u0924 \u0909\u0924\u094d\u0924\u0940\u0930\u094d\u092f\u094d\u092f \u0936\u093f\u0937\u094d\u092f\u0948\u0903 \u0938\u0939 \u0924\u0924\u094d\u0930\u0924\u094d\u092f\u094b\u0926\u094d\u092f\u093e\u0928\u0902 \u092a\u094d\u0930\u093e\u0935\u093f\u0936\u0924\u094d\u0964,"When Jesus had spoken these words, he went forth with his disciples over the brook Cedron, where was a garden, into the which he entered, and his disciples."
43018002,43,18,2,\u0915\u093f\u0928\u094d\u0924\u0941 \u0935\u093f\u0936\u094d\u0935\u093e\u0938\u0918\u093e\u0924\u093f\u092f\u093f\u0939\u0942\u0926\u093e\u0938\u094d\u0924\u0924\u094d \u0938\u094d\u0925\u093e\u0928\u0902 \u092a\u0930\u093f\u091a\u0940\u092f\u0924\u0947 \u092f\u0924\u094b \u092f\u0940\u0936\u0941\u0903 \u0936\u093f\u0937\u094d\u092f\u0948\u0903 \u0938\u093e\u0926\u094d\u0930\u094d\u0927\u0902 \u0915\u0926\u093e\u091a\u093f\u0924\u094d \u0924\u0924\u094d \u0938\u094d\u0925\u093e\u0928\u092e\u094d \u0905\u0917\u091a\u094d\u091b\u0924\u094d\u0964,"And Judas also, which betrayed him, knew the place: for Jesus ofttimes resorted thither with his disciples."
43018003,43,18,3,\u0924\u0926\u093e \u0938 \u092f\u093f\u0939\u0942\u0926\u093e\u0903 \u0938\u0948\u0928\u094d\u092f\u0917\u0923\u0902 \u092a\u094d\u0930\u0927\u093e\u0928\u092f\u093e\u091c\u0915\u093e\u0928\u093e\u0902 \u092b\u093f\u0930\u0942\u0936\u093f\u0928\u093e\u091e\u094d\u091a \u092a\u0926\u093e\u0924\u093f\u0917\u0923\u091e\u094d\u091a \u0917\u0943\u0939\u0940\u0924\u094d\u0935\u093e \u092a\u094d\u0930\u0926\u0940\u092a\u093e\u0928\u094d \u0909\u0932\u094d\u0915\u093e\u0928\u094d \u0905\u0938\u094d\u0924\u094d\u0930\u093e\u0923\u093f \u091a\u093e\u0926\u093e\u092f \u0924\u0938\u094d\u092e\u093f\u0928\u094d \u0938\u094d\u0925\u093e\u0928 \u0909\u092a\u0938\u094d\u0925\u093f\u0924\u0935\u093e\u0928\u094d\u0964,"Judas then, having received a band of men and officers from the chief priests and Pharisees, cometh thither with lanterns and torches and weapons."
43018004,43,18,4,\u0938\u094d\u0935\u0902 \u092a\u094d\u0930\u0924\u093f \u092f\u0926\u094d \u0918\u091f\u093f\u0937\u094d\u092f\u0924\u0947 \u0924\u091c\u094d \u091c\u094d\u091e\u093e\u0924\u094d\u0935\u093e \u092f\u0940\u0936\u0941\u0930\u0917\u094d\u0930\u0947\u0938\u0930\u0903 \u0938\u0928\u094d \u0924\u093e\u0928\u092a\u0943\u091a\u094d\u091b\u0924\u094d \u0915\u0902 \u0917\u0935\u0947\u0937\u092f\u0925?,"Jesus therefore, knowing all things that should come upon him, went forth, and said unto them, Whom seek ye?"
43018005,43,18,5,"\u0924\u0947 \u092a\u094d\u0930\u0924\u094d\u092f\u0935\u0926\u0928\u094d, \u0928\u093e\u0938\u0930\u0924\u0940\u092f\u0902 \u092f\u0940\u0936\u0941\u0902; \u0924\u0924\u094b \u092f\u0940\u0936\u0941\u0930\u0935\u093e\u0926\u0940\u0926\u094d \u0905\u0939\u092e\u0947\u0935 \u0938\u0903; \u0924\u0948\u0903 \u0938\u0939 \u0935\u093f\u0936\u094d\u0935\u093e\u0938\u0918\u093e\u0924\u0940 \u092f\u093f\u0939\u0942\u0926\u093e\u0936\u094d\u091a\u093e\u0924\u093f\u0937\u094d\u0920\u0924\u094d\u0964","They answered him, Jesus of Nazareth. Jesus saith unto them, I am he. And Judas also, which betrayed him, stood with them."
43018006,43,18,6,\u0924\u0926\u093e\u0939\u092e\u0947\u0935 \u0938 \u0924\u0938\u094d\u092f\u0948\u0924\u093e\u0902 \u0915\u0925\u093e\u0902 \u0936\u094d\u0930\u0941\u0924\u094d\u0935\u0948\u0935 \u0924\u0947 \u092a\u0936\u094d\u091a\u093e\u0926\u0947\u0924\u094d\u092f \u092d\u0942\u092e\u094c \u092a\u0924\u093f\u0924\u093e\u0903\u0964,"As soon then as he had said unto them, I am he, they went backward, and fell to the ground."
43018007,43,18,7,\u0924\u0924\u094b \u092f\u0940\u0936\u0941\u0903 \u092a\u0941\u0928\u0930\u092a\u093f \u092a\u0943\u0937\u094d\u0920\u0935\u093e\u0928\u094d \u0915\u0902 \u0917\u0935\u0947\u0937\u092f\u0925? \u0924\u0924\u0938\u094d\u0924\u0947 \u092a\u094d\u0930\u0924\u094d\u092f\u0935\u0926\u0928\u094d \u0928\u093e\u0938\u0930\u0924\u0940\u092f\u0902 \u092f\u0940\u0936\u0941\u0902\u0964,"Then asked he them again, Whom seek ye? And they said, Jesus of Nazareth."
43018008,43,18,8,\u0924\u0926\u093e \u092f\u0940\u0936\u0941\u0903 \u092a\u094d\u0930\u0924\u094d\u092f\u0941\u0926\u093f\u0924\u0935\u093e\u0928\u094d \u0905\u0939\u092e\u0947\u0935 \u0938 \u0907\u092e\u093e\u0902 \u0915\u0925\u093e\u092e\u091a\u0915\u0925\u092e\u094d; \u092f\u0926\u093f \u092e\u093e\u092e\u0928\u094d\u0935\u093f\u091a\u094d\u091b\u0925 \u0924\u0930\u094d\u0939\u0940\u092e\u093e\u0928\u094d \u0917\u0928\u094d\u0924\u0941\u0902 \u092e\u093e \u0935\u093e\u0930\u092f\u0924\u0964,"Jesus answered, I have told you that I am he: if therefore ye seek me, let these go their way:"
43018009,43,18,9,\u0907\u0924\u094d\u0925\u0902 \u092d\u0942\u0924\u0947 \u092e\u0939\u094d\u092f\u0902 \u092f\u093e\u0932\u094d\u0932\u094b\u0915\u093e\u0928\u094d \u0905\u0926\u0926\u093e\u0938\u094d\u0924\u0947\u0937\u093e\u092e\u094d \u090f\u0915\u092e\u092a\u093f \u0928\u093e\u0939\u093e\u0930\u092f\u092e\u094d \u0907\u092e\u093e\u0902 \u092f\u093e\u0902 \u0915\u0925\u093e\u0902 \u0938 \u0938\u094d\u0935\u092f\u092e\u0915\u0925\u092f\u0924\u094d \u0938\u093e \u0915\u0925\u093e \u0938\u092b\u0932\u093e \u091c\u093e\u0924\u093e\u0964,"That the saying might be fulfilled, which he spake, Of them which thou gavest me have I lost none."
43018010,43,18,10,\u0924\u0926\u093e \u0936\u093f\u092e\u094b\u0928\u094d\u092a\u093f\u0924\u0930\u0938\u094d\u092f \u0928\u093f\u0915\u091f\u0947 \u0916\u0919\u094d\u0917\u0932\u094d\u0938\u094d\u0925\u093f\u0924\u0947\u0903 \u0938 \u0924\u0902 \u0928\u093f\u0937\u094d\u0915\u094b\u0937\u0902 \u0915\u0943\u0924\u094d\u0935\u093e \u092e\u0939\u093e\u092f\u093e\u091c\u0915\u0938\u094d\u092f \u092e\u093e\u0932\u094d\u0916\u0928\u093e\u092e\u093e\u0928\u0902 \u0926\u093e\u0938\u092e\u094d \u0906\u0939\u0924\u094d\u092f \u0924\u0938\u094d\u092f \u0926\u0915\u094d\u0937\u093f\u0923\u0915\u0930\u094d\u0923\u0902 \u091b\u093f\u0928\u094d\u0928\u0935\u093e\u0928\u094d\u0964,"Then Simon Peter having a sword drew it, and smote the high priest's servant, and cut off his right ear. The servant's name was Malchus."
43018011,43,18,11,"\u0924\u0924\u094b \u092f\u0940\u0936\u0941\u0903 \u092a\u093f\u0924\u0930\u092e\u094d \u0905\u0935\u0926\u0924\u094d, \u0916\u0919\u094d\u0917\u0902 \u0915\u094b\u0937\u0947 \u0938\u094d\u0925\u093e\u092a\u092f \u092e\u092e \u092a\u093f\u0924\u093e \u092e\u0939\u094d\u092f\u0902 \u092a\u093e\u0924\u0941\u0902 \u092f\u0902 \u0915\u0902\u0938\u092e\u094d \u0905\u0926\u0926\u093e\u0924\u094d \u0924\u0947\u0928\u093e\u0939\u0902 \u0915\u093f\u0902 \u0928 \u092a\u093e\u0938\u094d\u092f\u093e\u092e\u093f?","Then said Jesus unto Peter, Put up thy sword into the sheath: the cup which my Father hath given me, shall I not drink it?"
43018012,43,18,12,\u0924\u0926\u093e \u0938\u0948\u0928\u094d\u092f\u0917\u0923\u0903 \u0938\u0947\u0928\u093e\u092a\u0924\u093f \u0930\u094d\u092f\u093f\u0939\u0942\u0926\u0940\u092f\u093e\u0928\u093e\u0902 \u092a\u0926\u093e\u0924\u092f\u0936\u094d\u091a \u092f\u0940\u0936\u0941\u0902 \u0918\u0943\u0924\u094d\u0935\u093e \u092c\u0926\u094d\u0927\u094d\u0935\u093e \u0939\u093e\u0928\u0928\u094d\u0928\u093e\u092e\u094d\u0928\u0903 \u0915\u093f\u092f\u092b\u093e\u0903 \u0936\u094d\u0935\u0936\u0941\u0930\u0938\u094d\u092f \u0938\u092e\u0940\u092a\u0902 \u092a\u094d\u0930\u0925\u092e\u092e\u094d \u0905\u0928\u092f\u0928\u094d\u0964,"Then the band and the captain and officers of the Jews took Jesus, and bound him,"
43018013,43,18,13,\u0938 \u0915\u093f\u092f\u092b\u093e\u0938\u094d\u0924\u0938\u094d\u092e\u093f\u0928\u094d \u0935\u0924\u094d\u0938\u0930\u0947 \u092e\u0939\u093e\u092f\u093e\u091c\u0924\u094d\u0935\u092a\u0926\u0947 \u0928\u093f\u092f\u0941\u0915\u094d\u0924\u0903,"And led him away to Annas first; for he was father in law to Caiaphas, which was the high priest that same year."
43018014,43,18,14,\u0938\u0928\u094d \u0938\u093e\u0927\u093e\u0930\u0923\u0932\u094b\u0915\u093e\u0928\u093e\u0902 \u092e\u0919\u094d\u0917\u0932\u093e\u0930\u094d\u0925\u092e\u094d \u090f\u0915\u091c\u0928\u0938\u094d\u092f \u092e\u0930\u0923\u092e\u0941\u091a\u093f\u0924\u092e\u094d \u0907\u0924\u093f \u092f\u093f\u0939\u0942\u0926\u0940\u092f\u0948\u0903 \u0938\u093e\u0930\u094d\u0926\u094d\u0927\u092e\u094d \u0905\u092e\u0928\u094d\u0924\u094d\u0930\u092f\u0924\u094d\u0964,"Now Caiaphas was he, which gave counsel to the Jews, that it was expedient that one man should die for the people."
43018015,43,18,15,\u0924\u0926\u093e \u0936\u093f\u092e\u094b\u0928\u094d\u092a\u093f\u0924\u0930\u094b\u093d\u0928\u094d\u092f\u0948\u0915\u0936\u093f\u0937\u094d\u092f\u0936\u094d\u091a \u092f\u0940\u0936\u094b\u0903 \u092a\u0936\u094d\u091a\u093e\u0926\u094d \u0905\u0917\u091a\u094d\u091b\u0924\u093e\u0902 \u0924\u0938\u094d\u092f\u093e\u0928\u094d\u092f\u0936\u093f\u0937\u094d\u092f\u0938\u094d\u092f \u092e\u0939\u093e\u092f\u093e\u091c\u0915\u0947\u0928 \u092a\u0930\u093f\u091a\u093f\u0924\u0924\u094d\u0935\u093e\u0924\u094d \u0938 \u092f\u0940\u0936\u0941\u0928\u093e \u0938\u0939 \u092e\u0939\u093e\u092f\u093e\u091c\u0915\u0938\u094d\u092f\u093e\u091f\u094d\u091f\u093e\u0932\u093f\u0915\u093e\u0902 \u092a\u094d\u0930\u093e\u0935\u093f\u0936\u0924\u094d\u0964,"And Simon Peter followed Jesus, and so did another disciple: that disciple was known unto the high priest, and went in with Jesus into the palace of the high priest."
43018016,43,18,16,\u0915\u093f\u0928\u094d\u0924\u0941 \u092a\u093f\u0924\u0930\u094b \u092c\u0939\u093f\u0930\u094d\u0926\u094d\u0935\u093e\u0930\u0938\u094d\u092f \u0938\u092e\u0940\u092a\u0947\u093d\u0924\u093f\u0937\u094d\u0920\u0926\u094d \u0905\u0924\u090f\u0935 \u092e\u0939\u093e\u092f\u093e\u091c\u0915\u0947\u0928 \u092a\u0930\u093f\u091a\u093f\u0924\u0903 \u0938 \u0936\u093f\u0937\u094d\u092f\u0903 \u092a\u0941\u0928\u0930\u094d\u092c\u0939\u093f\u0930\u094d\u0917\u0924\u094d\u0935\u093e \u0926\u094c\u0935\u093e\u092f\u093f\u0915\u093e\u092f\u0948 \u0915\u0925\u092f\u093f\u0924\u094d\u0935\u093e \u092a\u093f\u0924\u0930\u092e\u094d \u0905\u092d\u094d\u092f\u0928\u094d\u0924\u0930\u092e\u094d \u0906\u0928\u092f\u0924\u094d\u0964,"But Peter stood at the door without. Then went out that other disciple, which was known unto the high priest, and spake unto her that kept the door, and brought in Peter."
43018017,43,18,17,\u0924\u0926\u093e \u0938 \u0926\u094d\u0935\u093e\u0930\u0930\u0915\u094d\u0937\u093f\u0915\u093e \u092a\u093f\u0924\u0930\u092e\u094d \u0905\u0935\u0926\u0924\u094d \u0924\u094d\u0935\u0902 \u0915\u093f\u0902 \u0928 \u0924\u0938\u094d\u092f \u092e\u093e\u0928\u0935\u0938\u094d\u092f \u0936\u093f\u0937\u094d\u092f\u0903? \u0924\u0924\u0903 \u0938\u094b\u0935\u0926\u0926\u094d \u0905\u0939\u0902 \u0928 \u092d\u0935\u093e\u092e\u093f\u0964,"Then saith the damsel that kept the door unto Peter, Art not thou also one of this man's disciples? He saith, I am not."
43018018,43,18,18,\u0924\u0924\u0903 \u092a\u0930\u0902 \u092f\u0924\u094d\u0938\u094d\u0925\u093e\u0928\u0947 \u0926\u093e\u0938\u093e\u0903 \u092a\u0926\u093e\u0924\u092f\u0936\u094d\u091a \u0936\u0940\u0924\u0939\u0947\u0924\u094b\u0930\u0919\u094d\u0917\u093e\u0930\u0948 \u0930\u094d\u0935\u0939\u094d\u0928\u093f\u0902 \u092a\u094d\u0930\u091c\u094d\u0935\u093e\u0932\u094d\u092f \u0924\u093e\u092a\u0902 \u0938\u0947\u0935\u093f\u0924\u0935\u0928\u094d\u0924\u0938\u094d\u0924\u0924\u094d\u0938\u094d\u0925\u093e\u0928\u0947 \u092a\u093f\u0924\u0930\u0938\u094d\u0924\u093f\u0937\u094d\u0920\u0928\u094d \u0924\u0948\u0903 \u0938\u0939 \u0935\u0939\u094d\u0928\u093f\u0924\u093e\u092a\u0902 \u0938\u0947\u0935\u093f\u0924\u0941\u092e\u094d \u0906\u0930\u092d\u0924\u0964,"And the servants and officers stood there, who had made a fire of coals; for it was cold: and they warmed themselves: and Peter stood with them, and warmed himself."
43018019,43,18,19,\u0924\u0926\u093e \u0936\u093f\u0937\u094d\u092f\u0947\u0937\u0942\u092a\u0926\u0947\u0936\u0947 \u091a \u092e\u0939\u093e\u092f\u093e\u091c\u0915\u0947\u0928 \u092f\u0940\u0936\u0941\u0903 \u092a\u0943\u0937\u094d\u091f\u0903,"The high priest then asked Jesus of his disciples, and of his doctrine."
43018020,43,18,20,\u0938\u0928\u094d \u092a\u094d\u0930\u0924\u094d\u092f\u0941\u0915\u094d\u0924\u0935\u093e\u0928\u094d \u0938\u0930\u094d\u0935\u094d\u0935\u0932\u094b\u0915\u093e\u0928\u093e\u0902 \u0938\u092e\u0915\u094d\u0937\u0902 \u0915\u0925\u093e\u092e\u0915\u0925\u092f\u0902 \u0917\u0941\u092a\u094d\u0924\u0902 \u0915\u093e\u092e\u092a\u093f \u0915\u0925\u093e\u0902 \u0928 \u0915\u0925\u092f\u093f\u0924\u094d\u0935\u093e \u092f\u0924\u094d \u0938\u094d\u0925\u093e\u0928\u0902 \u092f\u093f\u0939\u0942\u0926\u0940\u092f\u093e\u0903 \u0938\u0924\u0924\u0902 \u0917\u091a\u094d\u091b\u0928\u094d\u0924\u093f \u0924\u0924\u094d\u0930 \u092d\u091c\u0928\u0917\u0947\u0939\u0947 \u092e\u0928\u094d\u0926\u093f\u0930\u0947 \u091a\u093e\u0936\u093f\u0915\u094d\u0937\u092f\u0902\u0964,"Jesus answered him, I spake openly to the world; I ever taught in the synagogue, and in the temple, whither the Jews always resort; and in secret have I said nothing."
